code_insee,nom_commune,dep,epci_nom,indicateur,valeur_commune,moyenne_idf,ecart_pct
77311,Montigny-Lencoup,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77312,Montigny-sur-Loing,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77313,Montmachoux,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77314,Montolivet,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77315,Montry,77,CA Val d'Europe Agglomération,Cardiologues,4.82,6.28,-23.3
77316,Moret-Loing-et-Orvanne,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77317,Mormant,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77318,Mortcerf,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77319,Mortery,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77320,Mouroux,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77321,Mousseaux-lès-Bray,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77322,Moussy-le-Neuf,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77323,Moussy-le-Vieux,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77325,Mouy-sur-Seine,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77326,Nandy,77,CA Grand Paris Sud Seine Essonne Sénart,Cardiologues,4.82,6.28,-23.3
77327,Nangis,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77328,Nanteau-sur-Essonne,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77329,Nanteau-sur-Lunain,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77330,Nanteuil-lès-Meaux,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77331,Nanteuil-sur-Marne,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77332,Nantouillet,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77333,Nemours,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77335,Chauconin-Neufmontiers,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77336,Neufmoutiers-en-Brie,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77337,Noisiel,77,CA Paris - Vallée de la Marne,Cardiologues,4.82,6.28,-23.3
77338,Noisy-Rudignon,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77339,Noisy-sur-École,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77340,Nonville,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77341,Noyen-sur-Seine,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77342,Obsonville,77,CC Gâtinais Val de Loing,Cardiologues,4.82,6.28,-23.3
77343,Ocquerre,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77344,Oissery,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77345,Orly-sur-Morin,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77347,Les Ormes-sur-Voulzie,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77348,Ormesson,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77349,Othis,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77350,Ozoir-la-Ferrière,77,CC Les Portes Briardes Entre Villes et Forêts,Cardiologues,4.82,6.28,-23.3
77352,Ozouer-le-Voulgis,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77353,Paley,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77354,Pamfou,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77355,Paroy,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77356,Passy-sur-Seine,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77357,Pécy,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77358,Penchard,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77359,Perthes,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77360,Pézarches,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77361,Pierre-Levée,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77363,Le Pin,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77364,Le Plessis-aux-Bois,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77365,Le Plessis-Feu-Aussoux,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77366,Le Plessis-l'Évêque,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77367,Le Plessis-Placy,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77368,Poigny,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77369,Poincy,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77370,Poligny,77,CC Gâtinais Val de Loing,Cardiologues,4.82,6.28,-23.3
77371,Pommeuse,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77372,Pomponne,77,CA Marne et Gondoire,Cardiologues,4.82,6.28,-23.3
77373,Pontault-Combault,77,CA Paris - Vallée de la Marne,Cardiologues,4.82,6.28,-23.3
77374,Pontcarré,77,CA Marne et Gondoire,Cardiologues,4.82,6.28,-23.3
77376,Précy-sur-Marne,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77377,Presles-en-Brie,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77378,Pringy,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77379,Provins,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77380,Puisieux,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77381,Quiers,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77382,Quincy-Voisins,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77383,Rampillon,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77384,Réau,77,CA Grand Paris Sud Seine Essonne Sénart,Cardiologues,4.82,6.28,-23.3
77385,Rebais,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77386,Recloses,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77387,Remauville,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77388,Reuil-en-Brie,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77389,La Rochette,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77390,Roissy-en-Brie,77,CA Paris - Vallée de la Marne,Cardiologues,4.82,6.28,-23.3
77391,Rouilly,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77392,Rouvres,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77393,Rozay-en-Brie,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77394,Rubelles,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77395,Rumont,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77396,Rupéreux,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77397,Saâcy-sur-Marne,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77398,Sablonnières,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77400,Saint-Augustin,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77401,Sainte-Aulde,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77402,Saint-Barthélemy,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77403,Saint-Brice,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77404,Sainte-Colombe,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77405,Saint-Cyr-sur-Morin,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77406,Saint-Denis-lès-Rebais,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77407,Saint-Fargeau-Ponthierry,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77408,Saint-Fiacre,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77409,Saint-Germain-Laval,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77410,Saint-Germain-Laxis,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77411,Saint-Germain-sous-Doue,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77412,Saint-Germain-sur-École,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77413,Saint-Germain-sur-Morin,77,CA Val d'Europe Agglomération,Cardiologues,4.82,6.28,-23.3
77414,Saint-Hilliers,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77415,Saint-Jean-les-Deux-Jumeaux,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77416,Saint-Just-en-Brie,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77417,Saint-Léger,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77418,Saint-Loup-de-Naud,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77419,Saint-Mammès,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77420,Saint-Mard,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77421,Saint-Mars-Vieux-Maisons,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77423,Saint-Martin-des-Champs,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77424,Saint-Martin-du-Boschet,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77425,Saint-Martin-en-Bière,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77426,Saint-Méry,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77427,Saint-Mesmes,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77428,Saint-Ouen-en-Brie,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77429,Saint-Ouen-sur-Morin,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77430,Saint-Pathus,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77431,Saint-Pierre-lès-Nemours,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77432,Saint-Rémy-de-la-Vanne,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77433,Beautheil-Saints,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77434,Saint-Sauveur-lès-Bray,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77435,Saint-Sauveur-sur-École,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77436,Saint-Siméon,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77437,Saint-Soupplets,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77438,Saint-Thibault-des-Vignes,77,CA Marne et Gondoire,Cardiologues,4.82,6.28,-23.3
77439,Salins,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77440,Sammeron,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77441,Samois-sur-Seine,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77442,Samoreau,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77443,Sancy,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77444,Sancy-lès-Provins,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77445,Savigny-le-Temple,77,CA Grand Paris Sud Seine Essonne Sénart,Cardiologues,4.82,6.28,-23.3
77446,Savins,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77447,Seine-Port,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77448,Sept-Sorts,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77449,Serris,77,CA Val d'Europe Agglomération,Cardiologues,4.82,6.28,-23.3
77450,Servon,77,CC l'Orée de la Brie,Cardiologues,4.82,6.28,-23.3
77451,Signy-Signets,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77452,Sigy,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77453,Sivry-Courtry,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77454,Sognolles-en-Montois,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77455,Soignolles-en-Brie,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77456,Soisy-Bouy,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77457,Solers,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77458,Souppes-sur-Loing,77,CC Gâtinais Val de Loing,Cardiologues,4.82,6.28,-23.3
77459,Sourdun,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77460,Tancrou,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77461,Thénisy,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77462,Thieux,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77463,Thomery,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77464,Thorigny-sur-Marne,77,CA Marne et Gondoire,Cardiologues,4.82,6.28,-23.3
77465,Thoury-Férottes,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77466,Tigeaux,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77467,La Tombe,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77468,Torcy,77,CA Paris - Vallée de la Marne,Cardiologues,4.82,6.28,-23.3
77469,Touquin,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77470,Tournan-en-Brie,77,CC Les Portes Briardes Entre Villes et Forêts,Cardiologues,4.82,6.28,-23.3
77471,Tousson,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77472,La Trétoire,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77473,Treuzy-Levelay,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77474,Trilbardou,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77475,Trilport,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77476,Trocy-en-Multien,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77477,Ury,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77478,Ussy-sur-Marne,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77479,Vaires-sur-Marne,77,CA Paris - Vallée de la Marne,Cardiologues,4.82,6.28,-23.3
77480,Valence-en-Brie,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
77481,Vanvillé,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77482,Varennes-sur-Seine,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77483,Varreddes,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77484,Vaucourtois,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77485,Le Vaudoué,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77486,Vaudoy-en-Brie,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77487,Vaux-le-Pénil,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77489,Vaux-sur-Lunain,77,CC Gâtinais Val de Loing,Cardiologues,4.82,6.28,-23.3
77490,Vendrest,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77492,Verdelot,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77493,Verneuil-l'Étang,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77494,Vernou-la-Celle-sur-Seine,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77495,Vert-Saint-Denis,77,CA Grand Paris Sud Seine Essonne Sénart,Cardiologues,4.82,6.28,-23.3
77496,Vieux-Champagne,77,CC Brie Nangissienne,Cardiologues,4.82,6.28,-23.3
77498,Vignely,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77500,Villebéon,77,CC Gâtinais Val de Loing,Cardiologues,4.82,6.28,-23.3
77501,Villecerf,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77504,Villemaréchal,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77505,Villemareuil,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77506,Villemer,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77507,Villenauxe-la-Petite,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77508,Villeneuve-le-Comte,77,CA Val d'Europe Agglomération,Cardiologues,4.82,6.28,-23.3
77509,Villeneuve-les-Bordes,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77510,Villeneuve-Saint-Denis,77,CA Val d'Europe Agglomération,Cardiologues,4.82,6.28,-23.3
77511,Villeneuve-sous-Dammartin,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77512,Villeneuve-sur-Bellot,77,CC des Deux Morin,Cardiologues,4.82,6.28,-23.3
77513,Villenoy,77,CA du Pays de Meaux,Cardiologues,4.82,6.28,-23.3
77514,Villeparisis,77,CA Roissy Pays de France,Cardiologues,4.82,6.28,-23.3
77515,Villeroy,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77516,Ville-Saint-Jacques,77,CC Moret Seine et Loing,Cardiologues,4.82,6.28,-23.3
77517,Villevaudé,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77518,Villiers-en-Bière,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77519,Villiers-Saint-Georges,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77520,Villiers-sous-Grez,77,CC Pays de Nemours,Cardiologues,4.82,6.28,-23.3
77521,Villiers-sur-Morin,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77522,Villiers-sur-Seine,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77523,Villuis,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77524,Vimpelles,77,CC Bassée-Montois,Cardiologues,4.82,6.28,-23.3
77525,Vinantes,77,CC Plaines et Monts de France,Cardiologues,4.82,6.28,-23.3
77526,Vincy-Manœuvre,77,CC du Pays de l'Ourcq,Cardiologues,4.82,6.28,-23.3
77527,Voinsles,77,CC Val Briard,Cardiologues,4.82,6.28,-23.3
77528,Voisenon,77,CA Melun Val de Seine,Cardiologues,4.82,6.28,-23.3
77529,Voulangis,77,CA Coulommiers Pays de Brie,Cardiologues,4.82,6.28,-23.3
77530,Voulton,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77531,Voulx,77,CC Pays de Montereau,Cardiologues,4.82,6.28,-23.3
77532,Vulaines-lès-Provins,77,CC du Provinois,Cardiologues,4.82,6.28,-23.3
77533,Vulaines-sur-Seine,77,CA du Pays de Fontainebleau,Cardiologues,4.82,6.28,-23.3
77534,Yèbles,77,CC Brie des Rivières et Châteaux,Cardiologues,4.82,6.28,-23.3
78003,Ablis,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78005,Achères,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78006,Adainville,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78007,Aigremont,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78009,Allainville,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78010,Les Alluets-le-Roi,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78013,Andelu,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78015,Andrésy,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78020,Arnouville-lès-Mantes,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78029,Aubergenville,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78030,Auffargis,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78031,Auffreville-Brasseuil,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78033,Aulnay-sur-Mauldre,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78034,Auteuil,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78036,Autouillet,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78043,Bailly,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78048,Bazainville,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78049,Bazemont,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78050,Bazoches-sur-Guyonne,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78053,Béhoust,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78057,Bennecourt,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78062,Beynes,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78068,Blaru,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78070,Boinville-en-Mantois,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78071,Boinville-le-Gaillard,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78072,Boinvilliers,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78073,Bois-d'Arcy,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78076,Boissets,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78077,La Boissière-École,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78082,Boissy-Mauvoisin,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78084,Boissy-sans-Avoir,78,CC Coeur d'Yvelines,Cardiologues,7.89,6.28,25.6
78087,Bonnelles,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78089,Bonnières-sur-Seine,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78090,Bouafle,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78092,Bougival,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78096,Bourdonné,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78104,Breuil-Bois-Robert,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78107,Bréval,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78108,Les Bréviaires,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78113,Brueil-en-Vexin,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78117,Buc,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78118,Buchelay,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78120,Bullion,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78123,Carrières-sous-Poissy,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78124,Carrières-sur-Seine,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78125,La Celle-les-Bordes,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78126,La Celle-Saint-Cloud,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78128,Cernay-la-Ville,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78133,Chambourcy,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78138,Chanteloup-les-Vignes,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78140,Chapet,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78143,Châteaufort,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78146,Chatou,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78147,Chaufour-lès-Bonnières,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78152,Chavenay,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78158,Le Chesnay-Rocquencourt,78,CA Versailles Grand Parc (CAVGP),Cardiologues,7.89,6.28,25.6
78160,Chevreuse,78,CC de la Haute Vallée de Chevreuse,Cardiologues,7.89,6.28,25.6
78162,Choisel,78,CC de la Haute Vallée de Chevreuse,Cardiologues,7.89,6.28,25.6
78163,Civry-la-Forêt,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78164,Clairefontaine-en-Yvelines,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78165,Les Clayes-sous-Bois,78,CA de Saint Quentin en Yvelines,Cardiologues,7.89,6.28,25.6
78168,Coignières,78,CA de Saint Quentin en Yvelines,Cardiologues,7.89,6.28,25.6
78171,Condé-sur-Vesgre,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78172,Conflans-Sainte-Honorine,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78185,Courgent,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78188,Cravent,78,CC Les Portes de l'Ile de France,Cardiologues,7.89,6.28,25.6
78189,Crespières,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78190,Croissy-sur-Seine,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78192,Dammartin-en-Serve,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78193,Dampierre-en-Yvelines,78,CC de la Haute Vallée de Chevreuse,Cardiologues,7.89,6.28,25.6
78194,Dannemarie,78,CC du Pays Houdanais (CCPH),Cardiologues,7.89,6.28,25.6
78196,Davron,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78202,Drocourt,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78206,Ecquevilly,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78208,Élancourt,78,CA de Saint Quentin en Yvelines,Cardiologues,7.89,6.28,25.6
78209,Émancé,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78217,Épône,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78220,Les Essarts-le-Roi,78,CA Rambouillet Territoires,Cardiologues,7.89,6.28,25.6
78224,L'Étang-la-Ville,78,CA Saint Germain Boucles de Seine,Cardiologues,7.89,6.28,25.6
78227,Évecquemont,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78230,La Falaise,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78231,Favrieux,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
78233,Feucherolles,78,CC Gally Mauldre,Cardiologues,7.89,6.28,25.6
78234,Flacourt,78,CU Grand Paris Seine et Oise,Cardiologues,7.89,6.28,25.6
