code_insee,dep,nom_commune,epci_siren,epci_nom,epci_nature,epci_nb_communes,pop_commune,apl_generaliste,apl_gen_moins60,densite_cardio_100k,densite_dermato_100k,densite_gyneco_100k,densite_ophtalmo_100k
91685,91,Villiers-sur-Orge,200057859,CA Coeur d'Essonne Agglomération,CA,21,4576,2.517,1.624,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91687,91,Viry-Châtillon,200054781,Métropole du Grand Paris,METRO,130,31112,3.343,1.973,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91689,91,Wissous,200056232,CA Communauté Paris-Saclay,CA,27,6924,3.447,2.314,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91691,91,Yerres,200058477,CA Val d'Yerres Val de Seine,CA,9,28349,2.563,1.6,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
91692,91,Les Ulis,200056232,CA Communauté Paris-Saclay,CA,27,25633,2.69,1.832,8.380229905190156,2.566917268256444,6.26629803721426,5.133834536512888
92002,92,Antony,200054781,Métropole du Grand Paris,METRO,130,64026,2.453,1.698,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92004,92,Asnières-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,91457,3.631,2.714,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92007,92,Bagneux,200054781,Métropole du Grand Paris,METRO,130,43647,3.941,2.514,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92009,92,Bois-Colombes,200054781,Métropole du Grand Paris,METRO,130,29376,3.782,2.794,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92012,92,Boulogne-Billancourt,200054781,Métropole du Grand Paris,METRO,130,120205,3.031,1.834,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92014,92,Bourg-la-Reine,200054781,Métropole du Grand Paris,METRO,130,21140,2.869,1.888,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92019,92,Châtenay-Malabry,200054781,Métropole du Grand Paris,METRO,130,35490,1.984,1.346,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92020,92,Châtillon,200054781,Métropole du Grand Paris,METRO,130,36224,3.921,2.539,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92022,92,Chaville,200054781,Métropole du Grand Paris,METRO,130,20198,3.5,2.186,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92023,92,Clamart,200054781,Métropole du Grand Paris,METRO,130,56882,2.429,1.558,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92024,92,Clichy,200054781,Métropole du Grand Paris,METRO,130,65102,4.113,3.027,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92025,92,Colombes,200054781,Métropole du Grand Paris,METRO,130,90692,2.617,1.859,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92026,92,Courbevoie,200054781,Métropole du Grand Paris,METRO,130,81945,3.842,2.649,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92032,92,Fontenay-aux-Roses,200054781,Métropole du Grand Paris,METRO,130,24586,3.072,2.002,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92033,92,Garches,200054781,Métropole du Grand Paris,METRO,130,17705,2.598,1.549,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92035,92,La Garenne-Colombes,200054781,Métropole du Grand Paris,METRO,130,29828,3.907,2.707,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92036,92,Gennevilliers,200054781,Métropole du Grand Paris,METRO,130,50874,3.797,2.825,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92040,92,Issy-les-Moulineaux,200054781,Métropole du Grand Paris,METRO,130,67695,2.99,1.847,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92044,92,Levallois-Perret,200054781,Métropole du Grand Paris,METRO,130,68412,4.361,3.148,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92046,92,Malakoff,200054781,Métropole du Grand Paris,METRO,130,30183,3.47,2.166,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92047,92,Marnes-la-Coquette,200054781,Métropole du Grand Paris,METRO,130,1758,3.094,1.812,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92048,92,Meudon,200054781,Métropole du Grand Paris,METRO,130,46722,2.377,1.475,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92049,92,Montrouge,200054781,Métropole du Grand Paris,METRO,130,46273,3.631,2.258,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92050,92,Nanterre,200054781,Métropole du Grand Paris,METRO,130,98119,2.754,1.726,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92051,92,Neuilly-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,59200,3.737,2.654,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92060,92,Le Plessis-Robinson,200054781,Métropole du Grand Paris,METRO,130,28893,2.463,1.661,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92062,92,Puteaux,200054781,Métropole du Grand Paris,METRO,130,44198,3.108,2.008,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92063,92,Rueil-Malmaison,200054781,Métropole du Grand Paris,METRO,130,80842,2.701,1.595,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92064,92,Saint-Cloud,200054781,Métropole du Grand Paris,METRO,130,29859,2.24,1.333,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92071,92,Sceaux,200054781,Métropole du Grand Paris,METRO,130,20740,2.519,1.681,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92072,92,Sèvres,200054781,Métropole du Grand Paris,METRO,130,22782,1.799,1.097,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92073,92,Suresnes,200054781,Métropole du Grand Paris,METRO,130,48932,2.587,1.546,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92075,92,Vanves,200054781,Métropole du Grand Paris,METRO,130,28507,3.198,1.998,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92076,92,Vaucresson,200054781,Métropole du Grand Paris,METRO,130,8506,2.943,1.718,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92077,92,Ville-d'Avray,200054781,Métropole du Grand Paris,METRO,130,10871,3.086,1.82,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
92078,92,Villeneuve-la-Garenne,200054781,Métropole du Grand Paris,METRO,130,25566,2.592,1.819,10.258371346972718,6.252143483657929,9.8941688139441,6.434244750172238
93001,93,Aubervilliers,200054781,Métropole du Grand Paris,METRO,130,89489,4.145,2.988,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93005,93,Aulnay-sous-Bois,200054781,Métropole du Grand Paris,METRO,130,86360,2.722,1.774,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93006,93,Bagnolet,200054781,Métropole du Grand Paris,METRO,130,41776,3.227,2.185,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93007,93,Le Blanc-Mesnil,200054781,Métropole du Grand Paris,METRO,130,59912,2.505,1.612,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93008,93,Bobigny,200054781,Métropole du Grand Paris,METRO,130,55270,2.433,1.568,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93010,93,Bondy,200054781,Métropole du Grand Paris,METRO,130,51066,3.136,1.994,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93013,93,Le Bourget,200054781,Métropole du Grand Paris,METRO,130,15052,2.242,1.479,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93014,93,Clichy-sous-Bois,200054781,Métropole du Grand Paris,METRO,130,29551,2.982,2.038,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93015,93,Coubron,200054781,Métropole du Grand Paris,METRO,130,5156,2.341,1.615,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93027,93,La Courneuve,200054781,Métropole du Grand Paris,METRO,130,47086,3.052,2.009,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93029,93,Drancy,200054781,Métropole du Grand Paris,METRO,130,71312,2.883,1.816,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93030,93,Dugny,200054781,Métropole du Grand Paris,METRO,130,11723,3.042,1.93,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93031,93,Épinay-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,53564,3.699,2.686,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93032,93,Gagny,200054781,Métropole du Grand Paris,METRO,130,40790,3.209,2.121,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93033,93,Gournay-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,7101,2.839,1.863,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93039,93,L'Île-Saint-Denis,200054781,Métropole du Grand Paris,METRO,130,8682,3.622,2.603,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93045,93,Les Lilas,200054781,Métropole du Grand Paris,METRO,130,23262,3.458,2.36,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93046,93,Livry-Gargan,200054781,Métropole du Grand Paris,METRO,130,46507,3.165,2.084,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93047,93,Montfermeil,200054781,Métropole du Grand Paris,METRO,130,28257,3.046,2.026,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93048,93,Montreuil,200054781,Métropole du Grand Paris,METRO,130,110758,3.701,2.75,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93049,93,Neuilly-Plaisance,200054781,Métropole du Grand Paris,METRO,130,21914,3.912,2.833,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93050,93,Neuilly-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,38799,3.072,2.055,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93051,93,Noisy-le-Grand,200054781,Métropole du Grand Paris,METRO,130,71632,3.133,2.332,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93053,93,Noisy-le-Sec,200054781,Métropole du Grand Paris,METRO,130,45915,3.476,2.22,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93055,93,Pantin,200054781,Métropole du Grand Paris,METRO,130,60954,3.878,2.702,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93057,93,Les Pavillons-sous-Bois,200054781,Métropole du Grand Paris,METRO,130,24872,3.204,2.068,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93061,93,Le Pré-Saint-Gervais,200054781,Métropole du Grand Paris,METRO,130,16733,4.092,2.864,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93062,93,Le Raincy,200054781,Métropole du Grand Paris,METRO,130,14778,3.081,2.044,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93063,93,Romainville,200054781,Métropole du Grand Paris,METRO,130,35314,3.655,2.41,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93064,93,Rosny-sous-Bois,200054781,Métropole du Grand Paris,METRO,130,45947,2.597,1.676,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93066,93,Saint-Denis,200054781,Métropole du Grand Paris,METRO,130,148907,3.75,2.644,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93070,93,Saint-Ouen-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,53041,4.745,3.486,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93071,93,Sevran,200054781,Métropole du Grand Paris,METRO,130,51640,2.377,1.603,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93072,93,Stains,200054781,Métropole du Grand Paris,METRO,130,40600,3.541,2.312,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93073,93,Tremblay-en-France,200054781,Métropole du Grand Paris,METRO,130,38210,2.061,1.514,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93074,93,Vaujours,200054781,Métropole du Grand Paris,METRO,130,7743,2.407,1.673,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93077,93,Villemomble,200054781,Métropole du Grand Paris,METRO,130,29973,3.574,2.384,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93078,93,Villepinte,200054781,Métropole du Grand Paris,METRO,130,39647,2.12,1.508,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
93079,93,Villetaneuse,200054781,Métropole du Grand Paris,METRO,130,12432,3.995,2.666,7.551769760216445,1.129792326331594,4.162392781221662,2.9136749468551635
94001,94,Ablon-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,6029,3.861,2.348,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94002,94,Alfortville,200054781,Métropole du Grand Paris,METRO,130,45569,4.882,3.92,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94003,94,Arcueil,200054781,Métropole du Grand Paris,METRO,130,21868,3.148,1.956,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94004,94,Boissy-Saint-Léger,200054781,Métropole du Grand Paris,METRO,130,17335,3.684,2.732,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94011,94,Bonneuil-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,18340,5.073,4.323,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94015,94,Bry-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,18095,4.531,3.548,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94016,94,Cachan,200054781,Métropole du Grand Paris,METRO,130,30526,2.007,1.258,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94017,94,Champigny-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,78367,4.898,4.05,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94018,94,Charenton-le-Pont,200054781,Métropole du Grand Paris,METRO,130,28756,3.472,2.651,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94019,94,Chennevières-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,18295,5.368,4.431,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94021,94,Chevilly-Larue,200054781,Métropole du Grand Paris,METRO,130,19813,2.3,1.462,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94022,94,Choisy-le-Roi,200054781,Métropole du Grand Paris,METRO,130,46122,4.055,2.992,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94028,94,Créteil,200054781,Métropole du Grand Paris,METRO,130,92859,5.125,4.338,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94033,94,Fontenay-sous-Bois,200054781,Métropole du Grand Paris,METRO,130,52646,3.515,2.619,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94034,94,Fresnes,200054781,Métropole du Grand Paris,METRO,130,29298,3.424,2.264,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94037,94,Gentilly,200054781,Métropole du Grand Paris,METRO,130,18883,3.443,2.181,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94038,94,L'Haÿ-les-Roses,200054781,Métropole du Grand Paris,METRO,130,31338,1.911,1.172,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94041,94,Ivry-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,64526,4.45,3.219,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94042,94,Joinville-le-Pont,200054781,Métropole du Grand Paris,METRO,130,20784,4.912,4.091,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94043,94,Le Kremlin-Bicêtre,200054781,Métropole du Grand Paris,METRO,130,23678,3.081,1.972,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94044,94,Limeil-Brévannes,200054781,Métropole du Grand Paris,METRO,130,27806,4.047,2.881,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94046,94,Maisons-Alfort,200054781,Métropole du Grand Paris,METRO,130,57422,4.486,3.708,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94047,94,Mandres-les-Roses,200054781,Métropole du Grand Paris,METRO,130,4876,3.343,2.277,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94048,94,Marolles-en-Brie,200054781,Métropole du Grand Paris,METRO,130,4685,2.196,1.475,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94052,94,Nogent-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,32998,3.888,3.092,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94053,94,Noiseau,200054781,Métropole du Grand Paris,METRO,130,4619,3.859,3.201,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94054,94,Orly,200054781,Métropole du Grand Paris,METRO,130,24488,1.966,1.194,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94055,94,Ormesson-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,10589,4.819,4.062,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94056,94,Périgny,200054781,Métropole du Grand Paris,METRO,130,2744,3.282,2.242,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94058,94,Le Perreux-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,34654,4.142,3.268,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94059,94,Le Plessis-Trévise,200054781,Métropole du Grand Paris,METRO,130,21096,2.991,2.322,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94060,94,La Queue-en-Brie,200054781,Métropole du Grand Paris,METRO,130,12074,2.714,2.118,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94065,94,Rungis,200054781,Métropole du Grand Paris,METRO,130,5669,2.561,1.678,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94067,94,Saint-Mandé,200054781,Métropole du Grand Paris,METRO,130,21223,3.496,2.38,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94068,94,Saint-Maur-des-Fossés,200054781,Métropole du Grand Paris,METRO,130,76010,6.226,5.152,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94069,94,Saint-Maurice,200054781,Métropole du Grand Paris,METRO,130,14411,4.342,3.548,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94070,94,Santeny,200054781,Métropole du Grand Paris,METRO,130,3958,2.243,1.615,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94071,94,Sucy-en-Brie,200054781,Métropole du Grand Paris,METRO,130,27593,5.226,4.383,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94073,94,Thiais,200054781,Métropole du Grand Paris,METRO,130,32006,3.127,2.157,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94074,94,Valenton,200054781,Métropole du Grand Paris,METRO,130,14453,3.36,2.094,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94075,94,Villecresnes,200054781,Métropole du Grand Paris,METRO,130,11650,3.182,2.087,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94076,94,Villejuif,200054781,Métropole du Grand Paris,METRO,130,58142,2.115,1.33,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94077,94,Villeneuve-le-Roi,200054781,Métropole du Grand Paris,METRO,130,20871,3.227,1.983,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94078,94,Villeneuve-Saint-Georges,200054781,Métropole du Grand Paris,METRO,130,36170,3.483,2.184,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94079,94,Villiers-sur-Marne,200054781,Métropole du Grand Paris,METRO,130,32547,3.92,3.158,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94080,94,Vincennes,200054781,Métropole du Grand Paris,METRO,130,48368,3.645,2.704,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
94081,94,Vitry-sur-Seine,200054781,Métropole du Grand Paris,METRO,130,95282,2.929,1.973,6.903688612647417,3.5927359106634515,6.833242810477545,5.424326767080113
95002,95,Ableiges,200035970,CC Vexin Centre,CC,33,1109,2.944,2.007,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95008,95,Aincourt,249500513,CC du Vexin-Val de Seine,CC,26,870,1.772,1.198,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95011,95,Ambleville,249500513,CC du Vexin-Val de Seine,CC,26,390,1.869,1.416,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95012,95,Amenucourt,249500513,CC du Vexin-Val de Seine,CC,26,208,2.165,1.41,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95014,95,Andilly,200056380,CA Plaine Vallée,CA,18,2691,2.584,1.561,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95018,95,Argenteuil,200054781,Métropole du Grand Paris,METRO,130,107135,1.737,1.259,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95019,95,Arnouville,200055655,CA Roissy Pays de France,CA,42,14898,1.906,1.161,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95023,95,Arronville,249500430,CC Sausseron Impressionnistes,CC,15,619,1.337,0.717,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95024,95,Arthies,249500513,CC du Vexin-Val de Seine,CC,26,267,1.647,1.291,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95026,95,Asnières-sur-Oise,200073013,CC Carnelle Pays-de-France,CC,19,3128,2.544,1.412,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95028,95,Attainville,200056380,CA Plaine Vallée,CA,18,1834,4.223,2.633,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95039,95,Auvers-sur-Oise,249500430,CC Sausseron Impressionnistes,CC,15,6820,2.044,1.374,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95040,95,Avernes,200035970,CC Vexin Centre,CC,33,866,1.847,1.295,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95042,95,Baillet-en-France,200073013,CC Carnelle Pays-de-France,CC,19,1947,3.74,2.372,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95046,95,Banthelu,249500513,CC du Vexin-Val de Seine,CC,26,148,1.287,1.079,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95051,95,Beauchamp,200058485,CA Val Parisis,CA,15,9506,3.271,2.247,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95052,95,Beaumont-sur-Oise,249500489,CC du Haut Val d'Oise,CC,9,9931,2.281,1.52,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95054,95,Le Bellay-en-Vexin,200035970,CC Vexin Centre,CC,33,219,1.608,1.049,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95055,95,Bellefontaine,200073013,CC Carnelle Pays-de-France,CC,19,471,2.29,1.283,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95056,95,Belloy-en-France,200073013,CC Carnelle Pays-de-France,CC,19,2239,3.097,1.858,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95058,95,Bernes-sur-Oise,249500489,CC du Haut Val d'Oise,CC,9,2703,2.444,1.491,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95059,95,Berville,200035970,CC Vexin Centre,CC,33,370,1.128,0.497,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95060,95,Bessancourt,200058485,CA Val Parisis,CA,15,8521,3.573,2.502,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95061,95,Béthemont-la-Forêt,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,426,3.663,2.273,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95063,95,Bezons,200058519,CA Saint Germain Boucles de Seine,CA,19,34314,2.071,1.408,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95074,95,Boisemont,249500109,CA de Cergy-Pontoise,CA,13,883,2.232,1.317,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95078,95,Boissy-l'Aillerie,200035970,CC Vexin Centre,CC,33,2114,2.19,1.534,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95088,95,Bonneuil-en-France,200055655,CA Roissy Pays de France,CA,42,1179,2.747,1.777,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95091,95,Bouffémont,200056380,CA Plaine Vallée,CA,18,6565,2.992,1.78,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95094,95,Bouqueval,200055655,CA Roissy Pays de France,CA,42,306,2.772,1.821,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95101,95,Bray-et-Lû,249500513,CC du Vexin-Val de Seine,CC,26,957,1.844,1.272,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95102,95,Bréançon,200035970,CC Vexin Centre,CC,33,425,1.128,0.626,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95110,95,Brignancourt,200035970,CC Vexin Centre,CC,33,243,1.361,0.846,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95116,95,Bruyères-sur-Oise,249500489,CC du Haut Val d'Oise,CC,9,4907,2.464,1.414,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95119,95,Buhy,249500513,CC du Vexin-Val de Seine,CC,26,327,2.118,1.767,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95120,95,Butry-sur-Oise,249500430,CC Sausseron Impressionnistes,CC,15,2242,2.112,1.495,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95127,95,Cergy,249500109,CA de Cergy-Pontoise,CA,13,69578,3.056,2.027,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95134,95,Champagne-sur-Oise,249500489,CC du Haut Val d'Oise,CC,9,5022,2.342,1.607,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95139,95,La Chapelle-en-Vexin,249500513,CC du Vexin-Val de Seine,CC,26,316,1.938,1.551,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95141,95,Charmont,249500513,CC du Vexin-Val de Seine,CC,26,33,1.667,1.387,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95142,95,Chars,200035970,CC Vexin Centre,CC,33,2017,1.324,0.775,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95144,95,Châtenay-en-France,200073013,CC Carnelle Pays-de-France,CC,19,73,2.42,1.52,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95149,95,Chaumontel,200073013,CC Carnelle Pays-de-France,CC,19,3340,2.691,1.405,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95150,95,Chaussy,249500513,CC du Vexin-Val de Seine,CC,26,634,1.498,1.086,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95151,95,Chauvry,249500455,CC de la Vallée de l'Oise et des Trois Forêts,CC,9,297,3.602,2.224,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95154,95,Chennevières-lès-Louvres,200055655,CA Roissy Pays de France,CA,42,294,2.317,1.555,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
95157,95,Chérence,249500513,CC du Vexin-Val de Seine,CC,26,128,1.608,1.142,4.563892528199741,1.8098194508378285,6.295024176827228,4.563892528199741
